forecast_date,target,location,target_end_date,type,quantile,value
2020-08-14,2 wk ahead inc death,22,2020-08-22,quantile,0.95,256
2020-08-14,2 wk ahead inc death,22,2020-08-22,quantile,0.975,267
2020-08-14,2 wk ahead inc death,22,2020-08-22,quantile,0.99,278
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.01,69
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.025,75
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.05,80
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.1,94
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.15,113
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.2,122
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.25,128
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.3,134
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.35,141
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.4,149
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.45,159
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.5,168
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.55,177
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.6,185
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.65,194
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.7,204
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.75,215
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.8,228
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.85,250
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.9,281
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.95,310
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.975,327.34999999999854
2020-08-14,3 wk ahead inc death,22,2020-08-29,quantile,0.99,344
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.01,48
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.025,53
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.05,58
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.1,71
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.15,95
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.2,105
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.25,113
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.3,122
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.35,132
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.4,143
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.45,159
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.5,174
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.55,185
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.6,194.59999999999854
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.65,203
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.7,213
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.75,223
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.8,236
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.85,257
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.9,363
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.95,415
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.975,439
2020-08-14,4 wk ahead inc death,22,2020-09-05,quantile,0.99,461
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.01,31
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.025,35
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.05,39
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.1,49
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.15,74
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.2,84
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.25,93
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.3,104
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.35,136
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.4,153
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.45,166
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.5,178
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.55,193
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.6,208
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.65,220
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.7,230
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.75,240
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.8,252
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.85,269
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.9,508
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.95,588
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.975,624.3499999999985
2020-08-14,5 wk ahead inc death,22,2020-09-12,quantile,0.99,665
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.01,18
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.025,21
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.05,25
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.1,33
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.15,56
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.2,65
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.25,73
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.3,84
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.35,143
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.4,164
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.45,177
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.5,190
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.55,204
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.6,221
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.65,238
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.7,254
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.75,269
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.8,284
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.85,305
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.9,746
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.95,882
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.975,944
2020-08-14,6 wk ahead inc death,22,2020-09-19,quantile,0.99,1004
2020-08-14,1 wk ahead cum death,25,2020-08-15,point,NA,8786.910126910127
2020-08-14,2 wk ahead cum death,25,2020-08-22,point,NA,8860.72138972139
2020-08-14,3 wk ahead cum death,25,2020-08-29,point,NA,8933.034336034336
2020-08-14,4 wk ahead cum death,25,2020-09-05,point,NA,9005.260332260332
2020-08-14,5 wk ahead cum death,25,2020-09-12,point,NA,9078.11555111555
2020-08-14,6 wk ahead cum death,25,2020-09-19,point,NA,9152.286824286824
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.01,8714
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.025,8720
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.05,8726
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.1,8734
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.15,8740
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.2,8744
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.25,8749
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.3,8753
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.35,8756
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.4,8760
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.45,8763
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.5,8767
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.55,8771
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.6,8775
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.65,8779
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.7,8784
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.75,8789
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.8,8796
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.85,8806
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.9,8937
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.95,8974
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.975,8992
2020-08-14,1 wk ahead cum death,25,2020-08-15,quantile,0.99,9009
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.01,8748
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.025,8755
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.05,8763
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.1,8774
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.15,8783
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.2,8791
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.25,8797
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.3,8803
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.35,8808
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.4,8813
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.45,8818
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.5,8823
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.55,8829
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.6,8836
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.65,8842
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.7,8849
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.75,8858
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.8,8868
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.85,8883
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.9,9135
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.95,9195
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.975,9224
2020-08-14,2 wk ahead cum death,25,2020-08-22,quantile,0.99,9251
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.01,8778
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.025,8788
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.05,8797
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.1,8811
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.15,8822
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.2,8832
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.25,8840
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.3,8847
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.35,8853
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.4,8860
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.45,8866
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.5,8873
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.55,8881
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.6,8890
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.65,8900
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.7,8910
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.75,8921.5
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.8,8936
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.85,8956
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.9,9358
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.95,9444
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.975,9486
2020-08-14,3 wk ahead cum death,25,2020-08-29,quantile,0.99,9525
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.01,8808
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.025,8819
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.05,8830
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.1,8846
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.15,8858
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.2,8869
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.25,8878
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.3,8887
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.35,8894
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.4,8902
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.45,8910
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.5,8919
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.55,8929
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.6,8941
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.65,8954
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.7,8969
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.75,8985
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.8,9004
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.85,9031
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.9,9600
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.95,9717
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.975,9772
2020-08-14,4 wk ahead cum death,25,2020-09-05,quantile,0.99,9824
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.01,8839
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.025,8852
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.05,8864
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.1,8880
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.15,8893
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.2,8903
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.25,8913
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.3,8923
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.35,8933
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.4,8942
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.45,8951
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.5,8961
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.55,8972
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.6,8987
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.65,9006
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.7,9028
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.75,9050
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.8,9074
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.85,9108
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.9,9857
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.95,10004.699999999997
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.975,10073
2020-08-14,5 wk ahead cum death,25,2020-09-12,quantile,0.99,10140
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.01,8872
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.025,8885
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.05,8899
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.1,8915
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.15,8928
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.2,8939
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.25,8949
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.3,8959
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.35,8970
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.4,8980
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.45,8990
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.5,9001
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.55,9014
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.6,9031
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.65,9057
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.7,9095
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.75,9124
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.8,9153
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.85,9191
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.9,10116
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.95,10294
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.975,10375
2020-08-14,6 wk ahead cum death,25,2020-09-19,quantile,0.99,10452.739999999998
2020-08-14,1 wk ahead inc death,25,2020-08-15,point,NA,77.4074074074074
2020-08-14,2 wk ahead inc death,25,2020-08-22,point,NA,73.81126281126281
2020-08-14,3 wk ahead inc death,25,2020-08-29,point,NA,72.31294631294631
2020-08-14,4 wk ahead inc death,25,2020-09-05,point,NA,72.22599622599623
2020-08-14,5 wk ahead inc death,25,2020-09-12,point,NA,72.85521885521885
2020-08-14,6 wk ahead inc death,25,2020-09-19,point,NA,74.17127317127317
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.01,34
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.025,38
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.05,41
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.1,46
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.15,49
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.2,52
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.25,54
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.3,57
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.35,59
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.4,61
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.45,63
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.5,65
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.55,67
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.6,69
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.65,72
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.7,75
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.75,78
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.8,82
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.85,89
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.9,167
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.95,193
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.975,205
2020-08-14,1 wk ahead inc death,25,2020-08-15,quantile,0.99,216
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.01,28
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.025,31
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.05,34
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.1,39
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.15,42
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.2,44
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.25,47
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.3,49
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.35,51
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.4,53
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.45,55
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.5,57
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.55,59
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.6,61
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.65,64
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.7,67
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.75,70
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.8,75
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.85,81
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.9,192
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.95,223
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.975,236
2020-08-14,2 wk ahead inc death,25,2020-08-22,quantile,0.99,250
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.01,25
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.025,28
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.05,31
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.1,34
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.15,37
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.2,39
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.25,41
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.3,43
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.35,45
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.4,47
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.45,49
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.5,51
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.55,53
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.6,55.599999999998545
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.65,59
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.7,62
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.75,66
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.8,71
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.85,78
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.9,215
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.95,250
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.975,266
2020-08-14,3 wk ahead inc death,25,2020-08-29,quantile,0.99,281
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.01,23
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.025,25
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.05,28
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.1,31
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.15,33
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.2,35
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.25,37
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.3,39
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.35,41
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.4,43
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.45,44
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.5,47
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.55,49
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.6,52
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.65,55
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.7,60
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.75,65
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.8,70
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.85,78
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.9,234.40000000000146
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.95,273
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.975,290
2020-08-14,4 wk ahead inc death,25,2020-09-05,quantile,0.99,307
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.01,20
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.025,23
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.05,25
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.1,28
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.15,31
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.2,33
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.25,35
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.3,37
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.35,39
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.4,40
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.45,42
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.5,44
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.55,47
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.6,50
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.65,55
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.7,61
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.75,68
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.8,74
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.85,81
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.9,248
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.95,287
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.975,305
2020-08-14,5 wk ahead inc death,25,2020-09-12,quantile,0.99,322
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.01,17
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.025,19
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.05,22
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.1,25
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.15,28
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.2,31
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.25,33
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.3,35
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.35,38
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.4,40
2020-08-14,6 wk ahead inc death,25,2020-09-19,quantile,0.45,42
