forecast_date,target,location,target_end_date,type,quantile,value
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.25,358
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.3,364
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.35,368
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.4,373
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.45,378
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.5,383
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.55,388
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.6,393
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.65,400
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.7,409
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.75,425
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.8,794
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.85,847
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.9,1072
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.95,1191
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.975,1253.3499999999985
2020-08-13,6 wk ahead cum death,31,2020-09-19,quantile,0.99,1312
2020-08-13,1 wk ahead inc death,31,2020-08-15,point,NA,18.252266252266253
2020-08-13,2 wk ahead inc death,31,2020-08-22,point,NA,20.047878047878047
2020-08-13,3 wk ahead inc death,31,2020-08-29,point,NA,22.907240907240908
2020-08-13,4 wk ahead inc death,31,2020-09-05,point,NA,27.143634143634145
2020-08-13,5 wk ahead inc death,31,2020-09-12,point,NA,33.16339216339216
2020-08-13,6 wk ahead inc death,31,2020-09-19,point,NA,41.35161135161135
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.01,0
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.025,1
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.05,1
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.1,2
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.15,3
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.2,4
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.25,4
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.3,5
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.35,6
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.4,7
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.45,8
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.5,9
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.55,10
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.6,11
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.65,12
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.7,14
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.75,17
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.8,45
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.85,52
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.9,57
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.95,63
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.975,68
2020-08-13,1 wk ahead inc death,31,2020-08-15,quantile,0.99,73
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.01,0
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.025,0
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.05,1
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.1,1
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.15,2
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.2,2
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.25,3
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.3,4
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.35,5
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.4,6
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.45,6
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.5,7
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.55,8
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.6,9
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.65,11
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.7,12
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.75,15
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.8,53
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.85,62
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.9,70
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.95,79
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.975,86
2020-08-13,2 wk ahead inc death,31,2020-08-22,quantile,0.99,92
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.01,0
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.025,0
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.05,0
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.1,1
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.15,1
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.2,2
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.25,2
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.3,3
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.35,4
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.4,4
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.45,5
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.5,6
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.55,7
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.6,8
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.65,9
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.7,11
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.75,14
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.8,61
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.85,72
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.9,87
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.95,102
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.975,111
2020-08-13,3 wk ahead inc death,31,2020-08-29,quantile,0.99,120
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.01,0
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.025,0
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.05,0
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.1,0
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.15,1
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.2,1
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.25,2
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.3,2
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.35,3
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.4,3
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.45,4
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.5,5
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.55,6
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.6,7
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.65,8
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.7,10
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.75,13
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.8,69
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.85,82
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.9,113
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.95,137
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.975,149
2020-08-13,4 wk ahead inc death,31,2020-09-05,quantile,0.99,160
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.01,0
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.025,0
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.05,0
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.1,0
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.15,0
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.2,1
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.25,1
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.3,2
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.35,2
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.4,3
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.45,3
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.5,4
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.55,5
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.6,6
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.65,7
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.7,9
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.75,12
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.8,80
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.85,94
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.9,153
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.95,185
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.975,201
2020-08-13,5 wk ahead inc death,31,2020-09-12,quantile,0.99,217
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.01,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.025,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.05,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.1,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.15,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.2,0
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.25,1
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.3,1
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.35,2
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.4,2
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.45,3
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.5,3
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.55,4
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.6,5
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.65,6
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.7,8
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.75,11
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.8,91
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.85,107
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.9,206
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.95,250
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.975,273
2020-08-13,6 wk ahead inc death,31,2020-09-19,quantile,0.99,296
2020-08-13,1 wk ahead cum death,33,2020-08-15,point,NA,443.2978925836069
2020-08-13,2 wk ahead cum death,33,2020-08-22,point,NA,461.69168926311784
2020-08-13,3 wk ahead cum death,33,2020-08-29,point,NA,485.9849198420627
2020-08-13,4 wk ahead cum death,33,2020-09-05,point,NA,519.8772655915513
2020-08-13,5 wk ahead cum death,33,2020-09-12,point,NA,569.4546405974977
2020-08-13,6 wk ahead cum death,33,2020-09-19,point,NA,644.2411873840446
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.01,417
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.025,418
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.05,418
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.1,419
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.15,420
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.2,421
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.25,422
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.3,423
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.35,424
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.4,425
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.45,426
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.5,426
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.55,427
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.6,428
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.65,429
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.7,430
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.75,432
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.8,434
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.85,440
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.9,542
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.95,555
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.975,562
2020-08-13,1 wk ahead cum death,33,2020-08-15,quantile,0.99,572
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.01,417
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.025,418
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.05,419
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.1,420
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.15,421
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.2,423
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.25,424
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.3,425
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.35,427
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.4,428
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.45,429
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.5,430
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.55,432
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.6,433
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.65,434
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.7,436
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.75,438
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.8,441
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.85,449
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.9,645
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.95,665
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.975,678
2020-08-13,2 wk ahead cum death,33,2020-08-22,quantile,0.99,692
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.01,418
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.025,418
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.05,419
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.1,421
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.15,422
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.2,424
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.25,425
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.3,427
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.35,429
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.4,430
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.45,432
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.5,434
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.55,435
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.6,437
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.65,439
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.7,441
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.75,443
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.8,447
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.85,457
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.9,791
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.95,823
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.975,841
2020-08-13,3 wk ahead cum death,33,2020-08-29,quantile,0.99,863
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.01,418
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.025,419
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.05,419
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.1,421
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.15,422
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.2,424
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.25,426
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.3,428
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.35,430
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.4,432
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.45,434
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.5,436
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.55,438
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.6,440
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.65,443
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.7,445
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.75,448
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.8,453
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.85,465
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.9,1003
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.95,1051
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.975,1082
2020-08-13,4 wk ahead cum death,33,2020-09-05,quantile,0.99,1114
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.01,418
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.025,419
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.05,419
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.1,421
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.15,423
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.2,425
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.25,427
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.3,429
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.35,431
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.4,434
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.45,436
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.5,438
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.55,441
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.6,443
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.65,446
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.7,449
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.75,453
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.8,458
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.85,474
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.9,1320
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.95,1397
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.975,1446
2020-08-13,5 wk ahead cum death,33,2020-09-12,quantile,0.99,1500.7999999999993
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.01,418
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.025,419
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.05,420
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.1,421
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.15,423
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.2,425
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.25,427
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.3,430
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.35,432
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.4,435
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.45,438
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.5,440
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.55,443
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.6,446
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.65,449
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.7,452
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.75,456
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.8,463
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.85,481
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.9,1804
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.95,1930
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.975,2008
2020-08-13,6 wk ahead cum death,33,2020-09-19,quantile,0.99,2094.7999999999993
2020-08-13,1 wk ahead inc death,33,2020-08-15,point,NA,14.978069549498121
2020-08-13,2 wk ahead inc death,33,2020-08-22,point,NA,18.393796679510967
2020-08-13,3 wk ahead inc death,33,2020-08-29,point,NA,24.293230578944865
2020-08-13,4 wk ahead inc death,33,2020-09-05,point,NA,33.892345749488605
2020-08-13,5 wk ahead inc death,33,2020-09-12,point,NA,49.577375005946436
2020-08-13,6 wk ahead inc death,33,2020-09-19,point,NA,74.7865467865468
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.01,0
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.025,0
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.05,0
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.1,1
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.15,1
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.2,2
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.25,2
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.3,3
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.35,3
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.4,4
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.45,4
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.5,4
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.55,5
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.6,6
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.65,6
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.7,7
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.75,8
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.8,9
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.85,13
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.9,74
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.95,83
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.975,89
2020-08-13,1 wk ahead inc death,33,2020-08-15,quantile,0.99,95
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.01,0
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.025,0
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.05,0
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.1,0
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.15,1
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.2,1
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.25,1
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.3,2
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.35,2
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.4,3
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.45,3
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.5,4
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.55,4
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.6,5
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.65,5
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.7,6
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.75,7
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.8,8
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.85,12
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.9,100
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.95,113
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.975,120
2020-08-13,2 wk ahead inc death,33,2020-08-22,quantile,0.99,128
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.01,0
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.025,0
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.05,0
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.1,0
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.15,0
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.2,1
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.25,1
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.3,1
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.35,2
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.4,2
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.45,2
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.5,3
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.55,3
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.6,4
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.65,5
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.7,5
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.75,6
2020-08-13,3 wk ahead inc death,33,2020-08-29,quantile,0.8,8
